Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2026-01-11,Roofman,2025,https://boxd.it/czp3GP,4,,,2026-01-10
2026-05-04,King Kong vs. Godzilla,1962,https://boxd.it/edD7Jz,2.5,,,2026-05-03
